ID,present,WC_bio1,WC_bio12,ER_climaticMoistureIndex,ER_topoWet,lon,lat
568,1,10.100000381469727,901,-0.07000000029802322,14.079999923706055,-81.958,41.6476
569,1,7.300000190734863,769,-0.14000000059604645,14.289999961853027,-88.432354,44.022209
570,1,8.800000190734863,853,-0.09000000357627869,11.34000015258789,-76.693385,42.682902
571,1,7.5,1190,0.25999999046325684,11.5600004196167,-79.38372,42.18153
572,1,7.800000190734863,1173,0.23000000417232513,11.390000343322754,-79.39276,42.161922
573,1,8.800000190734863,816,-0.12999999523162842,13.3100004196167,-83.740898,42.300201
574,1,7.300000190734863,768,-0.14000000059604645,13.640000343322754,-88.542618,44.024685
575,1,7.400000095367432,808,-0.14000000059604645,13.220000267028809,-84.955451,43.661464
576,1,14,1249,0.03999999910593033,12.600000381469727,-88.61679876829369,37.077630908008786
577,1,4.599999904632568,849,0.14000000059604645,11.699999809265137,-81.92574959422139,45.889588758677135
578,1,8.600000381469727,787,-0.12999999523162842,13.039999961853027,-77.82736,43.26562
579,1,7,1151,0.1899999976158142,10.069999694824219,-78.89367,42.03806
580,1,6.599999904632568,1076,0.1599999964237213,10.550000190734863,-69.886093,44.527537
581,1,8.5,885,-0.05999999865889549,10.930000305175781,-76.57726,42.5469
582,1,9.899999618530273,920,-0.10999999940395355,13.779999732971191,-83.2567,40.5607
583,1,8.300000190734863,778,-0.07000000029802322,13.270000457763672,-79.486341,43.640175
584,1,8.800000190734863,853,-0.09000000357627869,11.34000015258789,-76.69338,42.6829
585,1,7.599999904632568,944,0.03999999910593033,11.239999771118164,-76.48985,42.55318
586,1,14,1431,0.11999999731779099,11.850000381469727,-84.375,35.46067
587,1,9.399999618530273,857,-0.07999999821186066,13.920000076293945,-82.22751000000001,42.24347999906097
588,1,6.5,845,-0.009999999776482582,12.710000038146973,-79.88333,44.31666
589,1,5.900000095367432,857,0.05999999865889549,12.0600004196167,-75.8064,45.3831
590,1,13.199999809265137,1009,-0.14000000059604645,13.270000457763672,-95.29453137861348,38.16943624069761
591,1,8.100000381469727,770,-0.07999999821186066,13.210000038146973,-79.11666,43.8
592,1,8.399999618530273,877,-0.07000000029802322,10.949999809265137,-76.59966,42.54671
593,1,8,787,-0.03999999910593033,13.199999809265137,-79.35945,43.71347
594,1,5.900000095367432,868,0.07999999821186066,12.4399995803833,-75.7,45.41666
595,1,9.600000381469727,916,-0.07000000029802322,13.640000343322754,-82.2333,41.2333
596,1,8.600000381469727,977,0.11999999731779099,14.199999809265137,-80.24294,42.56129999906005
597,1,7,1151,0.1899999976158142,10.069999694824219,-78.89351985025382,42.03801846056349
598,1,8.199999809265137,892,-0.05999999865889549,10.680000305175781,-76.51447,42.46241
599,1,8.5,1095,0.07999999821186066,10.949999809265137,-79.88,41.3299999990643
600,1,12.800000190734863,866,-0.27000001072883606,13.020000457763672,-96.5531779823851,38.15859915880485
601,1,13.399999618530273,944,-0.23000000417232513,12.600000381469727,-96.04610503320833,37.607780491704005
602,1,7.199999809265137,892,0.029999999329447746,13.3100004196167,-77.27931,43.96989
603,1,4.400000095367432,907,0.1599999964237213,12.170000076293945,-79.89488,46.37146
604,1,10.100000381469727,954,-0.09000000357627869,13.630000114440918,-83.01,40.28
605,1,11.800000190734863,1077,-0.029999999329447746,11.25,-83.48,38.84
606,1,11.300000190734863,1103,0.029999999329447746,12.9399995803833,-83.87,38.93
607,1,9.899999618530273,858,-0.05000000074505806,14.15999984741211,-82.8046,41.5392
608,1,7.800000190734863,824,-0.03999999910593033,13.229999542236328,-79.764862,43.481325
609,1,8.300000190734863,778,-0.07000000029802322,13.270000457763672,-79.467802,43.642535
610,1,9.800000190734863,840,-0.15000000596046448,14.380000114440918,-83.5859,41.6338
611,1,4.599999904632568,924,0.17000000178813934,12.699999809265137,-79.81666,46.2
612,1,12.100000381469727,1134,-0.009999999776482582,10.949999809265137,-81.668899,38.307498999082036
613,1,8.300000190734863,778,-0.07000000029802322,13.270000457763672,-79.499645,43.655205
614,1,8.199999809265137,892,-0.05999999865889549,10.680000305175781,-76.52686,42.42067
615,1,11.5,1047,-0.07000000029802322,10.760000228881836,-82.9938,38.8502
616,1,7.300000190734863,768,-0.14000000059604645,13.640000343322754,-88.54241874707174,44.02463311204503
617,1,9.600000381469727,952,-0.019999999552965164,12.420000076293945,-81.6446,41.0989
618,1,6.099999904632568,870,0.07999999821186066,13.270000457763672,-75.6481,45.1528
619,1,9.199999809265137,963,-0.05000000074505806,12.09000015258789,-80.8568,40.9009
620,1,9,1001,0.07999999821186066,13.319999694824219,-80.76,41.89
621,1,7.099999904632568,908,0.05000000074505806,13.3100004196167,-77.25,44
622,1,10.899999618530273,948,-0.10999999940395355,12.729999542236328,-83.0451,39.9671
